"last","st","subcommittee","chamber","id","account","department","recipient.x","location.x","project.x","budget_request","additional_amount","amount.x","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix.x","nickname.x","full_name.x","birthday.x","gender.x","district","senate_class.x","party.x","bioguide_id","...1","...2","state","first","full_name.y","recipient.y","project.y","location.y","project_st","amount.y","senate_class.y","party.y","member_id","pvi_2020","request_num","ID","FY","middle","member_ID","suffix.y","nickname.y","birthday.y","gender.y","cat","sub","address.lon","address.lat","formatted_address.lon","formatted_address.lat","formatted_address.type","formatted_address.loctype","formatted_address.address","formatted_address.north","formatted_address.south","formatted_address.east","formatted_address.west"
"Carper","DE","MilCon VA","S",1207,NA,"Defense-Wide","Dover AFB","Dover","Armed Services Whole Blood Processing Laborator-East Replacement: Planning and Design",NA,NA,350000,NA,2,"S",175000,0,2,0,350000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174",9702,9702,"Delaware","Thomas",NA,"Dover Air Force Base","The purpose of this project is to replace the Armed Services Whole Blood Processing Laboratory – East to support the expedited transfer of blood and blood products to U.S. troops serving abroad from Dover Air Force Base.","Dover","DE",2.2e+07,NA,2,NA,NA,1,29007,"FY2023","R","C000174",NA,NA,NA,NA,"Base Operations",NA,-75.471553,39.12484,-75.471553,39.12484,"locality","approximate","dover afb","de","usa","39.14879","39.10219, -75.440731, -75.494884"
"Carper","DE","THUD","S",2457,"Community Development Fund","Department of Housing and Urban Development","St. Michael's School and Nursery, Inc.",NA,"St. Michael's Building Renovation and Expansion Project",NA,NA,1e+06,NA,2,"S",5e+05,0,2,0,1e+06,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174",12814,12814,"Delaware","Thomas",NA,"St. Michael’s School and Nursery","The purpose of this project is to make capital improvements and expand the St. Michael's School and Nursery.","Wilmington","DE",1e+06,NA,2,NA,NA,1,37849,"FY2023","R","C000174",NA,NA,NA,NA,"Urban Development",NA,-75.546388,39.74152,-75.546388,39.74152,"establishment","rooftop","700 n walnut st","wilmington","de 19801","usa","39.74280, 39.74010, -75.545227, -75.547925"
"Carper","DE","THUD","S",2466,"Community Development Fund","Department of Housing and Urban Development","Sussex County Habitat for Hu
manity Inc","Sussex County","Sussex County Habitat for Humanity Strategic Land Acquisition Project",NA,NA,6e+05,NA,3,"B",2e+05,1,2,2e+05,4e+05,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174",12814,12814,"Delaware","Thomas",NA,"St. Michael’s School and Nursery","The purpose of this project is to make capital improvements and expand the St. Michael's School and Nursery.","Wilmington","DE",1e+06,NA,2,NA,NA,1,37849,"FY2023","R","C000174",NA,NA,NA,NA,"Urban Development",NA,-75.546388,39.74152,-75.546388,39.74152,"establishment","rooftop","700 n walnut st","wilmington","de 19801","usa","39.74280, 39.74010, -75.545227, -75.547925"
"Casey","PA","EW","S",6892,"Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Money Point, VA","Chesapeake Bay Environmental Restoration & Protection Program, DC, DE, MD, NY, PA, VA & WV (Money Point, VA)",NA,11250000,11250000,NA,3,"B",3750000,1,2,3750000,7500000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",1938,1938,"Pennsylvania","Robert",NA,"Philadelphia Green Capital Corporation","This project will allow the Philadelphia Green Capital Corporation to provide subsidized financing options for the installation of solar electric systems across 400 low- and moderate-income homes in Philadelphia.","Philadelphia","PA",1943000,NA,2,NA,NA,1,5706,"FY2023","P","C001070",NA,NA,NA,NA,"Energy",NA,-75.165222,39.95258,-75.165222,39.95258,"locality","approximate","philadelphia","pa","usa","40.13799","39.86700, -74.955763, -75.280294"
"Casey","PA","EW","S",6928,"Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","Allegheny County","South Central Pennsylvania Environmental Improvement, PA (Allegheny County)",NA,2e+06,2e+06,NA,1,"S",2e+06,0,1,0,2e+06,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",1938,1938,"Pennsylvania","Robert",NA,"Philadelphia Green Capital Corporation","This project will allow the Philadelphia Green Capital Corporation to provide subsidized financing options for the installation of solar electric systems across 400 low- and moderate-income homes in Philadelphia.","Philadelphia","PA",1943000,NA,2,NA,NA,1,5706,"FY2023","P","C001070",NA,NA,NA,NA,"Energy",NA,-75.165222,39.95258,-75.165222,39.95258,"locality","approximate","philadelphia","pa","usa","40.13799","39.86700, -74.955763, -75.280294"
"Casey","PA","EW","S",6929,"Construction","Army Corps of Engineers (Civil)","U.S. Army Corps of Engineers","South Central PA","South Central Pennsylvania Environmental Improvement, PA",NA,4e+06,4e+06,NA,1,"S",4e+06,0,1,0,4e+06,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",1938,1938,"Pennsylvania","Robert",NA,"Philadelphia Green Capital Corporation","This project will allow the Philadelphia Green Capital Corporation to provide subsidized financing options for the installation of solar electric systems across 400 low- and moderate-income homes in Philadelphia.","Philadelphia","PA",1943000,NA,2,NA,NA,1,5706,"FY2023","P","C001070",NA,NA,NA,NA,"Energy",NA,-75.165222,39.95258,-75.165222,39.95258,"locality","approximate","philadelphia","pa","usa","40.13799","39.86700, -74.955763, -75.280294"
"Casey","PA","Interior","S",6500,"STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Freeport","Freeport Borough for Long-Term Control Plan Implementation and Improvements",NA,NA,1500000,NA,1,"S",1500000,0,1,0,1500000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6502,"STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Lower Ten Mile Joint Sewer Authority for Chartiers Road Sewer Extension",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6501,"STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Lancaster","City of Lancaster for Combined Sewer Separation",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6238,"STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Partnership for the Delaware Estuary, Inc. for The Mussels for Clean Water Hatchery",NA,NA,1e+06,NA,3,"S",333333.3333,0,3,0,1e+06,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6101,"STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Aliquippa","Municipal Water Authority of Aliquippa for Water Distribution System Improvements",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6103,"STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Albert Gallatin Municipal Authority for Distribution System Expansion",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6104,"STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Redbank Valley Municipal Authority for Water System Improvements",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6686,"Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,NA,"Historic Bethlehem Museum for Colonial Industrial Quarter Restoration",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6102,"STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Ashland","Ashland Area Municipal Authority for S.R.61 Waterline Replacement Project",NA,NA,416000,NA,1,"S",416000,0,1,0,416000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6499,"STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wyoming County","Wyoming County for Sewage Pollution Prevention",NA,NA,325000,NA,1,"S",325000,0,1,0,325000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","Interior","S",6100,"STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Meadville","Meadville Area Water Authority for Tank Rehab",NA,NA,390000,NA,1,"S",390000,0,1,0,390000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",3601,3601,"Pennsylvania","Robert",NA,"Fawn-Frazer Joint Water Authority","The project will install a new waterline extension to connect two water authorities to each other and minimize disruptions of service to residents of southwestern Pennsylvania.","Allegheny County","PA",225000,NA,2,NA,NA,1,10256,"FY2023","P","C001070",NA,NA,NA,NA,"Water","Drinking Water",-79.757086,40.65386,-79.757086,40.65386,"establishment","rooftop","326 donnellville rd","natrona heights","pa 15065","usa","40.65530, 40.65260, -79.755739, -79.758437"
"Casey","PA","LHHS","S",4206,"Administration for Community Living","Department of Health and Human Services",NA,NA,"Transitional Paths To Independent Living (TRPIL), PA, for training",NA,NA,110000,NA,1,"S",110000,0,1,0,110000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",3776,"Employment and Training Administration","Department of Labor",NA,"Philadelphia","Community College of Philadelphia, PA, for educational and training programming in the life sciences",NA,NA,750000,NA,1,"S",750000,0,1,0,750000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",4416,"Health Resources and Services Administration","Department of Health and Human Services",NA,"Lehigh","County of Lehigh, PA, for facilities and equipment",NA,NA,525000,NA,1,"S",525000,0,1,0,525000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",5515,"Elementary and Secondary Education","Department of Education",NA,"Venango County","United Way of Venango County, PA, for early childhood literacy, including purchase of books for the Imagination Library",NA,NA,15000,NA,1,"S",15000,0,1,0,15000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",4084,"Administration for Children and Families","Department of Health and Human Services",NA,NA,"Pennsylvania CASA Association, PA, to improve outcomes for abused or neglected children",NA,NA,272000,NA,1,"S",272000,0,1,0,272000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",4139,"Administration for Community Living","Department of Health and Human Services",NA,NA,"Abilities in Motion, PA, for disability training",NA,NA,20000,NA,1,"S",20000,0,1,0,20000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",3787,"Employment and Training Administration","Department of Labor",NA,"Delaware County","County of Delaware, PA, for a perinatal community health worker/doula program",NA,NA,954000,NA,1,"S",954000,0,1,0,954000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",5501,"Elementary and Secondary Education","Department of Education",NA,NA,"The Lincoln Center for Family and Youth, PA, for a school garden to support educational programming",NA,NA,32000,NA,1,"S",32000,0,1,0,32000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",3882,"Employment and Training Administration","Department of Labor",NA,NA,"Philabundance, PA, for workforce development programs",NA,NA,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",5323,"Elementary and Secondary Education","Department of Education",NA,NA,"Community Action Partnership of Lancaster County, PA, for STEM education and outdoorl earning, including purchase of equipment, technology and supplies",NA,NA,710000,NA,1,"S",710000,0,1,0,710000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",4209,"Administration for Community Living","Department of Health and Human Services",NA,NA,"Voices for Independence, PA, for supportive services and training",NA,NA,150000,NA,1,"S",150000,0,1,0,150000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",4197,"Administration for Community Living","Department of Health and Human Services",NA,NA,"Special Olympics Pennsylvania, PA, to support health and sports clinics",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",4118,"Administration for Children and Families","Department of Health and Human Services",NA,"Lancaster County","United Way of Lancaster County, PA, to provide referrals to community services for low income individuals, including technology",NA,NA,670000,NA,1,"S",670000,0,1,0,670000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",5581,"Higher Education","Department of Education",NA,NA,"Carlow University, PA, for a program for students transitioning out of foster care",NA,NA,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",5535,"Elementary and Secondary Education","Department of Education",NA,"West Chester","West Chester University, West Chester, PA for STEM education programs",NA,NA,716000,NA,2,"B",358000,1,1,358000,358000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
"Casey","PA","LHHS","S",5402,"Elementary and Secondary Education","Department of Education",NA,NA,"Mikayla's Voice, PA, for social-emotional learning and inclusion programs",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070",8551,8551,"Pennsylvania","Robert",NA,"Jewish Family and Children's Service","This project will expand the Jewish Family and Children's Service of Greater Philadelphia (JFCS) Mental Health Network, a strategic partnership and pilot program between JFCS and greater Philadelphia mental health practitioners and community organiza","Philadelphia County","PA",5e+05,NA,2,NA,NA,1,25184,"FY2023","P","C001070",NA,NA,NA,NA,"Health","Mental & Behavioral Health",-75.07676,40.04081,-75.07676,40.04081,"establishment","rooftop","6434 castor ave","philadelphia","pa 19149","usa","40.04222, 40.03952, -75.075357, -75.078055"
